,ADDRESS_CITY,ADDRESS_NAME,ADDRESS_STATE,ADDRESS_STR1,ADDRESS_STR2,ADDRESS_ZIP,AGCYTYPE,CITY,COMMENT,CONGDIST1,CONGDIST2_18,COUNTY,COUNTYNAME,CSLLEA08_FULLTIME_CIVILIAN,CSLLEA08_FULLTIME_SWORN,CSLLEA08_ID_x,CSLLEA08_ID_y,CSLLEA08_PARTTIME_CIVILIAN,CSLLEA08_PARTTIME_SWORN,CSLLEA_SUB,DISTNAME,FCOUNTY,FIPS_COUNTY,FIPS_ST,FIPS_x,FIPS_y,FPLACE,FSTATE,GOVID,INTPTLAT,INTPTLONG,LEAR_FULLTIME_SWORN,LEAR_ID,LEAR_PARTTIME_SWORN,LEMAS13_FULLTIME_CIVILIAN,LEMAS13_FULLTIME_SWORN,LEMAS13_PARTTIME_CIVILIAN,LEMAS13_PARTTIME_SWORN,LEMAS_ID,LG_NAME,LG_POPULATION,NAME_x,NAME_y,NO_POLICING,Name,ORI7_x,ORI7_y,ORI9,ORI9_x,ORI9_y,PARTOF,PE14_DIVISION_REGION,PE14_FEMALE_CIVILIANS,PE14_FEMALE_OFFICERS,PE14_FEMALE_TOTAL,PE14_MALE_CIVILIANS,PE14_MALE_OFFICERS,PE14_MALE_TOTAL,PE14_MSA,PE14_POPULATION,PE14_TOTAL_EMPLOYEES,REPORT_FLAG,SAMPTYPE,SOURCE,SOURCE_CSLLEA2008,SOURCE_NCIC2012,SOURCE_UCR2010,SOURCE_UCR2011,SOURCE_UCR2012,SOURCE_VENDOR,STATE,STATENAME,STREET_ADDRESS,SUBTYPE1,SUBTYPE2,UA,UANAME,U_CNTY,U_POPGRP,U_STATENO,U_TPOP,ZIP
14,BRIELLE,BRIELLE POLICE,NJ,601 UNION LANE, ,08730,0.0,Brielle, ,4.0, ,MONMOUTH,MONMOUTH,3,15,12453270.0,12453270.0,0,3,1.0,District of New Jersey,25.0,25.0,34.0,34025.0,34025,7750.0,34.0,312013008.0,40.287056,-74.152446, ,644546.0, , , , , ,3.12013008026e+15,BRIELLE BOROUGH,4774.0,BRIELLE POLICE,BRIELLE POLICE,False,BRIELLE PD,NJ01309,NJ01309,NJ0130900,,,0.0,2,1,0,1,0,13,13,607,4770,14,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,601 UNION LN,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",13.0,6,29.0,4802.0,08730
15,LAKEWOOD,LAKEWOOD POLICE,NJ,231 THIRD STREET,BOX 540,08701,0.0,Lakewood, ,4.0, ,OCEAN,OCEAN,27,132,11909410.0,11909410.0,26,2,1.0,District of New Jersey,29.0,29.0,34.0,34029.0,34029,38550.0,34.0,313015007.0,39.865669,-74.258864, ,644771.0, ,14,117,2,5,3.13015007026e+15,LAKEWOOD TOWNSHIP,92843.0,LAKEWOOD POLICE,LAKEWOOD POLICE,False,LAKEWOOD PD,NJ01514,NJ01514,NJ0151400,,,0.0,2,28,8,36,3,120,123,607,93749,159,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,231 3RD ST P O BOX 540,888.0,888.0,-1.0,_Not a Census place,15.0,3,29.0,93742.0,08701
16,PLEASANTVILLE,PLEASANTVILLE POLICE,NJ,17 NORTH FIRST STREET, ,08232,0.0,Pleasantville, ,2.0, ,ATLANTIC,ATLANTIC,13,56,13310430.0,13310430.0,0,0,1.0,District of New Jersey,1.0,1.0,34.0,34001.0,34001,59640.0,34.0,312001014.0,39.469354,-74.633758, ,644959.0, , , , , ,3.12001014026e+15,PLEASANTVILLE CITY,20249.0,PLEASANTVILLE POLICE,PLEASANTVILLE POLICE,False,PLEASANTVILLE PD,NJ00119,NJ00119,NJ0011900,,,0.0,2,11,3,14,3,50,53,055,20584,67,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,17 N 1ST ST,888.0,888.0,3898.0,"Atlantic City, NJ Urbanized Area",1.0,5,29.0,20334.0,08232
17,WENONAH,WENONAH POLICE,NJ,1 SOUTH WEST AVENUE, ,08090,0.0,Wenonah, ,1.0, ,GLOUCESTER,GLOUCESTER,0,7,11194970.0,11194970.0,4,0,1.0,District of New Jersey,15.0,15.0,34.0,34015.0,34015,78110.0,34.0,312008008.0,39.721019,-75.143708, ,645101.0, , , , , ,-1.0,WENONAH BOROUGH,2278.0,WENONAH POLICE,WENONAH POLICE,False,WENONAH PD,NJ00819,NJ00819,NJ0081900,,,0.0,2,0,1,1,0,5,5,654,2263,6,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,1 S WEST AVE,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",8.0,7,29.0,2296.0,08090
18,FORT LEE,FORT LEE POLICE,NJ,1327 16TH STREET, ,07024,0.0,Fort Lee, ,9.0, ,BERGEN,BERGEN,19,109,11653250.0,11653250.0,1,0,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,24420.0,34.0,312002019.0,40.959648,-74.07486,94,644662.0, ,20,87,1,0,3.12002019026e+15,FORT LEE BOROUGH,35345.0,FORT LEE POLICE,FORT LEE POLICE,False,FORT LEE PD,NJ00219,NJ00219,NJ0021900,,,0.0,2,10,5,15,8,90,98,607,36226,113,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,1327 16TH ST,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",2.0,4,29.0,35754.0,07024
19,MORRISTOWN,MORRIS TOWNSHIP POLICE,NJ,49 WOODLAND AVENUE, ,07960,0.0,MORRISTOWN, ,11.0, ,MORRIS,MORRIS,9,44,12423120.0,12423120.0,2,0,1.0,District of New Jersey,27.0,27.0,34.0,34027.0,34027,48090.0,34.0,313014012.0,40.858581,-74.547427, ,644865.0, ,4,42,2,0,3.13014012026e+15,MORRIS TOWNSHIP,22306.0,MORRIS TOWNSHIP POLICE,MORRIS TOWNSHIP POLICE,False,MORRIS TWP PD,NJ01422,NJ01422,NJ0142200,,,0.0,2,3,2,5,1,39,40,605,22614,45,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,PO BOX 7603 49 WOODLAND AVE,888.0,888.0,-1.0,_Not a Census place,14.0,5,29.0,22534.0,07960
20,BLAIRSTOWN,BLAIRSTOWN TOWNSHIP POLICE,NJ,106 ROUTE 94, ,07825,0.0,BLAIRSTOWN, ,5.0, ,WARREN,WARREN,2,6,12143210.0,12143210.0,0,1,1.0,District of New Jersey,41.0,41.0,34.0,34041.0,34041,6160.0,34.0,313021002.0,40.853524,-75.009542, ,644526.0, , , , , ,-1.0,BLAIRSTOWN TOWNSHIP,5967.0,BLAIRSTOWN TOWNSHIP POLICE,BLAIRSTOWN TOWNSHIP POLICE,False,BLAIRSTOWN TWP PD,NJ02104,NJ02104,NJ0210400,,,0.0,2,1,0,1,1,6,7,027,5848,8,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,106 STATE ROUTE 94,888.0,888.0,-1.0,_Not a Census place,21.0,6,29.0,5976.0,07825
21,BLACKWOOD,GLOUCESTER TOWNSHIP POLICE,NJ,P.O. BOX 8, ,08012,0.0,Blackwood, ,1.0, ,CAMDEN,CAMDEN,27,111,12563280.0,12563280.0,37,0,1.0,District of New Jersey,7.0,7.0,34.0,34007.0,34007,26760.0,34.0,313004003.0,39.802352,-74.961251, ,644688.0, ,23,120,20,0,3.13004003026e+15,GLOUCESTER TOWNSHIP,64634.0,GLOUCESTER TOWNSHIP POLICE,GLOUCESTER TOWNSHIP POLICE,False,GLOUCESTER TWP PD,NJ00415,NJ00415,NJ0041500,,,0.0,2,27,6,33,3,122,125,654,64322,158,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,PO BOX 8,888.0,888.0,-1.0,_Not a Census place,4.0,3,29.0,64898.0,08012
22,UNION,KEAN UNIVERSITY POLICE,NJ,DEPT OF PUBLIC SAFETY & POLICE,1000 MORRIS AVENUE,07083,6.0,, ,7.0,08 10 12,,UNION,,,11725240.0,,,,1.0,District of New Jersey,39.0,39.0,34.0,34039.0,,74510.0,34.0,310000000.0,40.659871,-74.308696,,,,,,,,-1.0,State of New Jersey,888888888.0,KEAN UNIVERSITY POLICE,,,KEAN UNIVERSITY PD,NJ02024,,NJ0202400,,,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,1.0,11.0,-1.0,_Not a Census place,20.0,7,29.0,0.0,
23,NEWARK,RUTGERS UNIVERSITY POLICE - NEWARK,NJ,200 UNIVERSITY AVENUE, ,07102,6.0,, ,8.0,10,,ESSEX,,,13320430.0,,,,1.0,District of New Jersey,13.0,13.0,34.0,34013.0,,51000.0,34.0,310000000.0,40.787216,-74.246136,,,,,,,,-1.0,State of New Jersey,888888888.0,RUTGERS UNIVERSITY POLICE - NEWARK,,,RUTGERS UNIVERSITY CAMPUS,NJ00734,,NJ0073400,,,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,1.0,11.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",7.0,7,29.0,0.0,
24,NORTHVALE,C/O CHIEF NORTHVALE POLICE DPT,NJ, , ,07647,0.0,, ,5.0, ,,BERGEN,,,-1.0,,,,0.0,District of New Jersey,3.0,3.0,34.0,34003.0,,64170.0,34.0,312002051.0,40.959648,-74.07486,,,,,,,,-1.0,ROCKLEIGH BOROUGH,531.0,ROCKLEIGH PD,,,ROCKLEIGH BOROUGH,NJ00255,,NJ0025500,,,0.0,,,,,,,,,,,1.0,,,0.0,1.0,1.0,1.0,1.0,0.0,,NEW JERSEY,,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",2.0,7,29.0,535.0,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUMBERLAND CO PROSECUTOR,,,NJ006013A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,HILLSIDE,HILLSIDE POLICE,NJ,1409 LIBERTY AVENUE, ,07205,0.0,HILLSIDE, ,10.0, ,UNION,UNION,15,74,11093190.0,11093190.0,0,0,1.0,District of New Jersey,39.0,39.0,34.0,34039.0,34039,31980.0,34.0,313020004.0,40.659871,-74.308696, ,644734.0, ,11,64,0,0,3.13020004026e+15,HILLSIDE TOWNSHIP,21404.0,HILLSIDE POLICE,HILLSIDE POLICE,False,HILLSIDE PD,NJ02007,NJ02007,NJ0200700,,,0.0,2,10,9,19,2,49,51,605,21908,70,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,1409 LIBERTY AVE,888.0,888.0,-1.0,_Not a Census place,20.0,5,29.0,21630.0,07205
27,FRANKLIN,FRANKLIN BOROUGH POLICE,NJ,15 CORKHILL ROAD, ,07416,0.0,FRANKLIN, ,5.0, ,SUSSEX,SUSSEX,0,15,11513230.0,11513230.0,13,0,1.0,District of New Jersey,37.0,37.0,34.0,34037.0,34035,24930.0,34.0,312019003.0,41.137424,-74.691855,11,644664.0, , , , , ,3.12019003026e+15,FRANKLIN BOROUGH,5045.0,FRANKLIN BOROUGH POLICE,FRANKLIN BOROUGH POLICE,False,FRANKLIN BORO PD,NJ01906,NJ01906,NJ0190600,,,0.0,2,1,0,1,0,13,13,605,4907,14,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,15 CORK HILL RD,888.0,888.0,31450.0,"Franklin--Highland Lake, NJ Urban Cluster",19.0,6,29.0,5044.0,07416
28,WESTWOOD,WESTWOOD POLICE,NJ,101 WASHINGTON AVENUE, ,07675,0.0,Westwood, ,5.0, ,BERGEN,BERGEN,4,27,11484910.0,11484910.0,1,0,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,80270.0,34.0,312002059.0,40.959648,-74.07486, ,645116.0, , , , , ,-1.0,WESTWOOD BOROUGH,10908.0,WESTWOOD POLICE,WESTWOOD POLICE,False,WESTWOOD PD,NJ00267,NJ00267,NJ0026700,,,0.0,2,3,1,4,3,26,29,607,11129,33,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,101 WASHINGTON AVE,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",2.0,5,29.0,11033.0,07675
29,BARNEGAT,BARNEGAT TOWNSHIP POLICE,NJ,900 WEST BAY AVENUE, ,08005,0.0,BARNEGAT, ,3.0, ,OCEAN,OCEAN,12,47,12553360.0,12553360.0,0,0,1.0,District of New Jersey,29.0,29.0,34.0,34029.0,34029,3050.0,34.0,313015014.0,39.865669,-74.258864, ,644500.0, ,9,41,1,0,3.13015014026e+15,BARNEGAT TOWNSHIP,20936.0,BARNEGAT TOWNSHIP POLICE,BARNEGAT TOWNSHIP POLICE,False,BARNEGAT TWP PD,NJ01533,NJ01533,NJ0153300,,,0.0,2,8,4,12,2,40,42,607,22136,54,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,900 W BAY AVE,888.0,888.0,-1.0,_Not a Census place,15.0,5,29.0,21141.0,08005
30,ALLENTOWN,ALLENTOWN BOROUGH POLICE,NJ,8 NORTH MAIN STREET,P.O. BOX 487,08501,0.0,ALLENTOWN, ,4.0, ,-3,MONMOUTH,0,4,12313380.0,12313380.0,2,0,1.0,District of New Jersey,25.0,25.0,34.0,34025.0,34025,760.0,34.0,312013002.0,40.287056,-74.152446, ,644486.0, , , , , ,3.12013002026e+15,ALLENTOWN BOROUGH,1828.0,ALLENTOWN BOROUGH POLICE,ALLENTOWN BOROUGH POLICE DEPARTMENT,False,ALLENTOWN BORO PD,NJ01302,NJ01302,NJ0130200,,,0.0,2,1,0,1,0,5,5,607,1812,6,1.0,3.0,"CSLLEA14,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,8 N MAIN ST P O BOX 487,888.0,888.0,88462.0,"Trenton, NJ Urbanized Area",13.0,7,29.0,1840.0,08501
31,CHESILHURST,CHESILHURST BOROUGH POLICE,NJ,201 GRANT AVENUE, ,08089,0.0,CHESILHURST, ,1.0, ,CAMDEN,CAMDEN,1,10,12853230.0,12853230.0,1,0,1.0,District of New Jersey,7.0,7.0,34.0,34007.0,34007,12550.0,34.0,312004008.0,39.802352,-74.961251, ,644580.0, , , , , ,3.12004008026e+15,CHESILHURST BOROUGH,1634.0,CHESILHURST BOROUGH POLICE,CHESILHURST BOROUGH POLICE,False,CHESILHURST PD,NJ00409,NJ00409,NJ0040900,,,0.0,2,1,0,1,0,7,7,654,1640,8,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,201 GRANT AVE,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",4.0,7,29.0,1641.0,08089
32,LAMBERTVILLE,LAMBERTVILLE POLICE,NJ,349 NORTH MAIN STREET, ,08530,0.0,Lambertville, ,7.0, ,HUNTERDON,HUNTERDON,3,9,13585150.0,13585150.0,4,0,1.0,District of New Jersey,19.0,19.0,34.0,34019.0,34019,38610.0,34.0,312010009.0,40.565283,-74.911969, ,644772.0, , , , , ,3.12010009026e+15,LAMBERTVILLE CITY,3906.0,LAMBERTVILLE POLICE,LAMBERTVILLE POLICE,False,LAMBERTVILLE CITY PD,NJ01017,NJ01017,NJ0101700,,,0.0,2,1,1,2,1,9,10,605,3853,12,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,349 N MAIN ST,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",10.0,6,29.0,3915.0,08530
33,WASHINGTON,WASHINGTON BOROUGH POLICE,NJ,100 BELVIDERE AVENUE, ,07882,0.0,, ,5.0, ,,WARREN,,,12653000.0,,,,1.0,District of New Jersey,41.0,41.0,34.0,34041.0,,77270.0,34.0,312021005.0,40.853524,-75.009542,,,,,,,,3.12021005026e+15,WASHINGTON BOROUGH,6461.0,WASHINGTON BOROUGH POLICE,,,WASHINGTON BORO PD,NJ02121,,NJ0212100,,,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,NEW JERSEY,,888.0,888.0,92377.0,"Washington, NJ Urban Cluster",21.0,6,29.0,6472.0,
34,MILLBURN,MILLBURN POLICE,NJ,435 ESSEX STREET, ,07041,0.0,MILLBURN, ,7.0, ,ESSEX,ESSEX,10,54,13975990.0,13975990.0,1,0,1.0,District of New Jersey,13.0,13.0,34.0,34013.0,34013,46380.0,34.0,313007005.0,40.787216,-74.246136, ,644839.0, , , , , ,3.13007005026e+15,MILLBURN TOWNSHIP,20149.0,MILLBURN POLICE,MILLBURN POLICE,False,MILLBURN PD,NJ00712,NJ00712,NJ0071200,,,0.0,2,6,1,7,5,53,58,605,20265,65,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,435 ESSEX ST,888.0,888.0,-1.0,_Not a Census place,7.0,5,29.0,20279.0,07041
35,MONTVILLE,MONTVILLE TOWNSHIP POLICE,NJ,360 ROUTE 202,SUITE 1,07045,0.0,Montville, ,11.0, ,MORRIS,MORRIS,6,41,12533130.0,12533130.0,1,1,1.0,District of New Jersey,27.0,27.0,34.0,34027.0,34027,47670.0,34.0,313014011.0,40.858581,-74.547427, ,644855.0, , , , , ,-1.0,MONTVILLE TOWNSHIP,21528.0,MONTVILLE TOWNSHIP POLICE,MONTVILLE TOWNSHIP POLICE,False,MONTVILLE TWP PD,NJ01421,NJ01421,NJ0142100,,,0.0,2,3,1,4,2,36,38,605,21901,42,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,360 ROUTE 202 STE 1,888.0,888.0,-1.0,_Not a Census place,14.0,5,29.0,21755.0,07045
36,MEDFORD LAKES,MEDFORD LAKES BOROUGH POLICE,NJ,1 CABIN CIRCLE, ,08055,0.0,Medford Lakes, ,3.0, ,BURLINGTON,BURLINGTON,0,8,12773120.0,12773120.0,2,0,1.0,District of New Jersey,5.0,5.0,34.0,34005.0,34005,45210.0,34.0,312003005.0,39.875786,-74.663006, ,644823.0, , , , , ,-1.0,MEDFORD LAKES BOROUGH,4146.0,MEDFORD LAKES BOROUGH POLICE,MEDFORD LAKES BOROUGH POLICE,False,MEDFORD LAKES PD,NJ00322,NJ00322,NJ0032200,,,0.0,2,1,0,1,0,8,8,654,4134,9,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,1 CABIN CIRCLE DR,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",3.0,6,29.0,4173.0,08055
37,PRINCETON,PRINCETON TOWNSHIP POLICE,NJ,1 VALLEY ROAD, ,08540,0.0,Princeton, ,12.0, ,MERCER,MERCER,8,31,13405940.0,13405940.0,0,0,1.0,District of New Jersey,21.0,21.0,34.0,34021.0, ,60915.0,34.0,313011006.0,40.282503,-74.703724, ,644967.0, , , , , ,-1.0,PRINCETON TOWNSHIP,16265.0,PRINCETON TOWNSHIP POLICE,Princeton Township Police,False,PRINCETON PD,NJ01110,NJ01110,NJ0111000,,,0.0,2,6,10,16,10,42,52,901,29154,68,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,1 VALLEY RD,888.0,888.0,-1.0,_Not a Census place,11.0,5,29.0,16384.0,08540
38,ROSELLE PARK,ROSELLE PARK BOROUGH POLICE,NJ,110 EAST WESTFIELD AVENUE, ,07204,0.0,ROSELLE PARK, ,10.0, ,UNION,UNION,7,34,13894680.0,13894680.0,0,0,1.0,District of New Jersey,39.0,39.0,34.0,34039.0,34039,64650.0,34.0,312020011.0,40.659871,-74.308696, ,644995.0, ,7,34,0,0,3.12020011026e+15,ROSELLE PARK BOROUGH,13297.0,ROSELLE PARK BOROUGH POLICE,ROSELLE PARK BOROUGH POLICE,False,ROSELLE PARK PD,NJ02015,NJ02015,NJ0201500,,,0.0,2,4,0,4,3,34,37,605,13596,41,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,110 E WESTFIELD AVE,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",20.0,5,29.0,13438.0,07204
39,PLAINSBORO,PLAINSBORO POLICE,NJ,641 PLAINSBORO ROAD, ,08536,0.0,Plainsboro, ,12.0, ,MIDDELSEX,MIDDLESEX,9,33,13856880.0,13856880.0,0,0,1.0,District of New Jersey,23.0,23.0,34.0,34023.0,34023,59280.0,34.0,313012007.0,40.439593,-74.407585, ,644958.0, , , , , ,-1.0,PLAINSBORO TOWNSHIP,22999.0,PLAINSBORO POLICE,PLAINSBORO POLICE,False,PLAINSBORO TWP PD,NJ01218,NJ01218,NJ0121800,,,0.0,2,4,0,4,4,31,35,607,23423,39,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,641 PLAINSBORO RD,888.0,888.0,-1.0,_Not a Census place,12.0,5,29.0,23240.0,08536
40,MONTVALE,MONTVALE POLICE DEPARTMENT,NJ,12 MERCEDES DR., ,07645,0.0,Montvale, ,5.0, ,BERGEN,BERGEN,2,20,12803150.0,12803150.0,4,0,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,47610.0,34.0,312002034.0,40.959648,-74.07486, ,644854.0, , , , , ,3.12002034026e+15,MONTVALE BOROUGH,7844.0,MONTVALE POLICE DEPARTMENT,MONTVALE POLICE,False,MONTVALE PD,NJ00236,NJ00236,NJ0023600,,,0.0,2,2,2,4,0,20,20,607,8072,24,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,12 MERCEDES DR,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",2.0,6,29.0,7935.0,07645
41,CLIFFSIDE PARK,CLIFFSIDE PARK POLICE,NJ,525 PALISADE AVENUE, ,07010,0.0,Cliffside Park, ,9.0, ,BERGEN,BERGEN,4,46,12823290.0,12823290.0,27,0,1.0,District of New Jersey,3.0,3.0,34.0,34003.0,34003,13570.0,34.0,312002006.0,40.959648,-74.07486, ,644589.0, , , , , ,3.12002006026e+15,CLIFFSIDE PARK BOROUGH,23594.0,CLIFFSIDE PARK POLICE,CLIFFSIDE PARK POLICE,False,CLIFFSIDE PARK PD,NJ00206,NJ00206,NJ0020600,,,0.0,2,0,0,0,6,41,47,607,25665,47,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,525 PALISADE AVE,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",2.0,5,29.0,23867.0,07010
42,MILLTOWN,MILLTOWN POLICE,NJ,39 WASHINGTON AVENUE, ,08850,0.0,MILLTOWN, ,12.0, ,MIDDLESEX,MIDDLESEX,3,16,12293170.0,12293170.0,0,0,1.0,District of New Jersey,23.0,23.0,34.0,34023.0,34023,46620.0,34.0,312012008.0,40.439593,-74.407585, ,644840.0, , , , , ,3.12012008026e+15,MILLTOWN BOROUGH,6893.0,MILLTOWN POLICE,MILLTOWN POLICE,False,MILLTOWN PD,NJ01212,NJ01212,NJ0121200,,,0.0,2,1,0,1,2,14,16,607,7032,17,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,39 WASHINGTON AVE,888.0,888.0,63217.0,"New York--Newark, NY--NJ--CT Urbanized Area",12.0,6,29.0,6966.0,08850
43,WILDWOOD CREST,WILDWOOD CREST POLICE,NJ,6101 PACIFIC AVENUE, ,08260,0.0,WILDWOOD CREST, ,2.0, ,CAPE MAY,CAPE MAY,17,21,11014920.0,11014920.0,0,0,1.0,District of New Jersey,9.0,9.0,34.0,34009.0,34009,81200.0,34.0,312005011.0,39.086142,-74.847716, ,645119.0, , , , , ,-1.0,WILDWOOD CREST BOROUGH,3270.0,WILDWOOD CREST POLICE,WILDWOOD CREST POLICE,False,WILDWOOD CREST BORO PD,NJ00515,NJ00515,NJ0051500,,,0.0,2,3,1,4,3,16,19,620,3215,23,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,6101 PACIFIC AVE,888.0,888.0,90658.0,"Villas, NJ Urbanized Area",5.0,6,29.0,3263.0,08260
44,IRVINGTON,IRVINGTON POLICE,NJ,1 CIVIC SQUARE, ,07111,0.0,Irvington, ,10.0, ,ESSEX,ESSEX,33,190,11193110.0,11193110.0,0,0,1.0,District of New Jersey,13.0,13.0,34.0,34013.0,34013,34450.0,34.0,313007614.0,40.787216,-74.246136, ,644754.0, ,28,158,0,0,3.13007614026e+15,IRVINGTON TOWNSHIP,53926.0,IRVINGTON POLICE,IRVINGTON POLICE,False,IRVINGTON PD,NJ00709,NJ00709,NJ0070900,,,0.0,2,26,35,61,12,116,128,605,54377,189,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,1 CIVIC SQ,888.0,888.0,-1.0,_Not a Census place,7.0,3,29.0,54274.0,07111
45,LAUREL SPRINGS,LAUREL SPRINGS POLICE,NJ,723 WEST ATLANTIC AVENUE, ,08021,0.0,LAUREL SPRINGS, ,1.0, ,CAMDEN,CAMDEN,0,8,13108410.0,13108410.0,1,2,1.0,District of New Jersey,7.0,7.0,34.0,34007.0,34007,39210.0,34.0,312004016.0,39.802352,-74.961251, ,644773.0, , , , , ,-1.0,LAUREL SPRINGS BOROUGH,1908.0,LAUREL SPRINGS POLICE,LAUREL SPRINGS POLICE,False,LAUREL SPRINGS PD,NJ00420,NJ00420,NJ0042000,,,0.0,2,0,0,0,0,6,6,654,1895,6,1.0,3.0,"CSLLEA14,POST,CSLLEA08,LEAIC",1.0,1.0,1.0,1.0,1.0,1.0,NJ,NEW JERSEY,723 W ATLANTIC AVE,888.0,888.0,69076.0,"Philadelphia, PA--NJ--DE--MD Urbanized Area",4.0,7,29.0,1916.0,08021
